RegioNaam,Region code,Total population (nr.),Men (%),Women (%),<5 years old (%),5-9 years old (%),10-14 years old (%),15-19 years old (%),20-24 years old (%),25-44 years old (%),45-64 years old (%),65-79 years old (%),80+ years old  (%),Total demographic pressure (%),Green pressure (%),Grey pressure (%),Unmarried (%),Married (%),Divorced (%),Widowed (%),Dutch background (%),Migration background - any (%),Migration background - western (%),Migration background - any non-western (%),Migration background - Maroccan (%),"Migration background - former Dutch Antilles, Aruba  (%)",Migration background - Suriname (%),Migration background - Turkey (%),Migration background - remaining non-western (%),Population density (people/km2),Single person households (%),Households without children (%),Households with children (%),Average household size (people/household),Total housing stock (nr.),Newly constructed houses (%),Housing density (houses/km2),Owner-occupied houses (%),Rental houses (%),House ownership unknown (%),Average house price (x 1000EUR),Total students (nr.),Students - secondary education (%),Students - bol (%),Students - bbl (%),Students - hbo (%),Students - university (%),Companies (nr.),"Companies by type - agriculture, forestry and fishery (%)",Companies by type - industry and engery (%),Companies by type - trade and catering industry (%),"Companies by type - transport, information and comunication (%)",Companies by type - financial services and real-estate (%),Companies by type - business services (%),"Companies by type - culture, recreation and other (%)",Cattle (nr.),Sheep (nr.),Goats (nr.),Horses (nr.),Pigs (nr.),Chickens (nr.),Turkeys (nr.),Ducks for slaughter (nr.),Other poultry (nr.),Rabbits (nr.),Fur animals (nr.),Cultivated land (are),Cultivated land by type - agriculture (%),"Cultivated land by type - horticulture, open ground (%)","Cultivated land by type - horticulture, under glass (%)",Cultivated land by type - permanent grassland (%),Cultivated land by type - natural grassland (%),Cultivated land by type - temporary grassland (%),Cultivated land by type - green fodder crops (%),Cars (per 1000 inhabitants),Privately owned cars (per 1000 inhabitants),Motorcycles (per 1000 inhabitants),Mopeds (per 1000 inhabitants),Total road length (km),Road owned by municipality (%),Road owned by province (%),Road owned by state (%),Total area (km2),Districts (nr.),Neighbourhoods (nr.),Kiesgerechtigden,Opkomst,OngeldigeStemmen,BlancoStemmen,GeldigeStemmen,VVD,D66,PVV (Partij voor de Vrijheid),CDA,SP (Socialistische Partij),Partij van de Arbeid (P.v.d.A.),GROENLINKS,Forum voor Democratie,Partij voor de Dieren,ChristenUnie,Volt,JA21,Staatkundig Gereformeerde Partij (SGP),DENK,50PLUS,BBB,BIJ1,CODE ORANJE,NIDA,Splinter,Piratenpartij,JONG,Trots op Nederland (TROTS),Lijst Henk Krol,NLBeter,"Blanco (Zeven, A.J.L.B.)",LP (Libertaire Partij),OPRECHT,JEZUS LEEFT,DE FEESTPARTIJ (DFP),U-Buntu Connected Front,Vrij en Sociaal Nederland,Partij van de Eenheid,Wij zijn Nederland,Partij voor de Republiek,Modern Nederland,De Groenen
Moerdijk,GM1709,37129.0,0.5023027821918177,0.4976972178081822,4.3,5.0,5.4,6.0,5.1,21.3,30.9,16.9,5.0,74.5,36.4,38.1,32.0,51.9,8.9,7.2,87.6,12.4,7.3,5.1,0.6,0.3,0.5,1.0,2.7,233.0,30.7,34.6,34.7,2.25,16501.0,0.007272286528089207,104.0,65.9,34.0,0.1,242.0,4038.0,0.4730064388311045,0.2142149578999504,0.071570084200099,0.1892025755324418,0.0520059435364041,3995.0,0.06508135168961202,0.1939924906132666,0.2302878598247809,0.0913642052565707,0.1051314142678347,0.2165206508135169,0.097622027534418,4749.0,7423.0,515.0,124.0,22113.0,316785.0,0.0,0.0,0.0,0.0,6000.0,953540.0,72.7,4.2,0.4,7.3,2.0,7.7,5.8,582.0,531.0,53.0,59.0,575.0,0.8469565217391304,0.0243478260869565,0.128695652173913,184.03,11.0,39.0,29363,22643,36,26,22581,1,3,2,4,5,8,6,12,7,9,10,15,16,11,13,14.0,18,20,22,21.0,24,17.0,25.0,26.0,30.0,28.0,19,29.0,27.0,31.0,33.0,23.0,32.0,34.0,35.0,36.0,37.0
Echt-Susteren,GM1711,31610.0,0.5005694400506169,0.4994305599493831,3.7,4.2,4.5,5.1,4.6,20.2,32.0,19.8,6.0,76.0,30.7,45.4,32.3,50.4,9.5,7.8,82.6,17.4,13.2,4.1,0.4,0.2,0.2,0.2,3.2,307.0,31.6,36.1,32.3,2.16,14595.0,0.005481329222336417,142.0,70.5,29.3,0.2,227.0,2955.0,0.467005076142132,0.1522842639593908,0.0554991539763113,0.2307952622673434,0.0944162436548223,2815.0,0.07282415630550622,0.1687388987566607,0.2522202486678508,0.0621669626998223,0.0799289520426287,0.216696269982238,0.147424511545293,6551.0,1918.0,17.0,867.0,37784.0,107758.0,0.0,0.0,0.0,0.0,480.0,596729.0,43.0,8.5,0.0,16.0,7.1,10.7,14.7,594.0,574.0,53.0,82.0,506.0,0.8972332015810277,0.067193675889328,0.0355731225296442,104.62,11.0,57.0,25760,19818,28,19,19771,3,1,4,2,6,8,5,9,7,12,15,11,16,10,14,20.0,18,23,21,17.0,24,22.0,26.0,13.0,19.0,25.0,30,27.0,28.0,34.0,33.0,29.0,31.0,32.0,35.0,36.0,37.0
Sluis,GM1714,23210.0,0.4959931064196467,0.5040068935803533,3.7,4.3,4.4,4.9,4.2,19.6,30.2,21.0,7.6,85.1,32.1,53.0,30.4,51.0,10.1,8.5,71.9,28.1,24.9,3.2,0.1,0.2,0.3,0.3,2.3,83.0,37.4,35.4,27.2,2.04,14200.0,0.007676056338028169,51.0,65.9,27.9,6.2,220.0,1660.0,0.5198795180722892,0.1897590361445783,0.0951807228915662,0.1554216867469879,0.0397590361445783,2805.0,0.17825311942959002,0.1140819964349376,0.3155080213903743,0.0463458110516934,0.0962566844919786,0.1408199643493761,0.106951871657754,6984.0,4295.0,948.0,167.0,18293.0,353712.0,0.0,0.0,153.0,0.0,1750.0,2164260.0,77.8,1.6,0.0,4.4,4.2,7.8,4.2,589.0,567.0,47.0,84.0,911.0,0.9012074643249176,0.0614709110867178,0.0362239297475301,307.16,15.0,35.0,17163,13138,24,22,13092,1,3,4,2,6,8,5,9,7,12,16,15,10,11,13,20.0,18,17,22,14.0,24,21.0,26.0,25.0,27.0,28.0,29,33.0,19.0,23.0,30.0,31.0,32.0,34.0,35.0,36.0,37.0
Drimmelen,GM1719,27272.0,0.4999266647110589,0.500073335288941,4.2,4.8,5.0,5.9,5.2,21.1,31.0,18.0,4.8,74.3,34.6,39.7,32.9,52.9,7.6,6.6,90.2,9.8,6.8,3.0,0.1,0.2,0.3,0.2,2.3,287.0,28.1,36.1,35.8,2.3,11761.0,0.004846526655896607,124.0,71.5,28.4,0.1,268.0,2956.0,0.456021650879567,0.2002706359945872,0.0859269282814614,0.2033152909336942,0.0544654939106901,2800.0,0.09642857142857143,0.1821428571428571,0.1892857142857142,0.0785714285714285,0.0910714285714285,0.2428571428571428,0.1232142857142857,7276.0,2312.0,3066.0,333.0,27187.0,352679.0,0.0,0.0,0.0,6941.0,0.0,609324.0,42.4,4.0,1.8,23.7,3.6,13.1,11.5,556.0,524.0,47.0,65.0,303.0,0.943894389438944,0.0297029702970297,0.0264026402640264,119.43,6.0,18.0,21788,17376,16,22,17338,1,3,2,4,5,8,6,9,7,12,16,11,15,10,18,13.0,20,22,17,21.0,25,14.0,24.0,26.0,19.0,30.0,27,28.0,29.0,33.0,23.0,31.0,32.0,34.0,35.0,36.0,37.0
Bernheze,GM1721,31240.0,0.5053137003841229,0.494686299615877,4.6,5.0,5.9,7.0,5.9,21.4,29.2,15.9,5.2,77.0,39.8,37.3,34.8,52.2,6.6,6.4,90.8,9.2,6.2,3.0,0.1,0.2,0.3,0.4,2.0,348.0,26.9,33.6,39.5,2.43,12714.0,0.007943998741544753,142.0,71.6,28.4,0.1,321.0,3984.0,0.4497991967871486,0.1912650602409638,0.0685240963855421,0.2191265060240964,0.071285140562249,3395.0,0.1134020618556701,0.2135493372606774,0.1840942562592047,0.0530191458026509,0.1207658321060382,0.2091310751104565,0.1075110456553755,17152.0,3104.0,7361.0,493.0,391153.0,2402915.0,0.0,0.0,0.0,0.0,0.0,498484.0,24.3,7.0,0.1,19.7,1.9,16.8,30.2,547.0,523.0,52.0,80.0,430.0,0.9372093023255814,0.0232558139534883,0.041860465116279,90.41,6.0,53.0,24439,19799,25,22,19752,1,4,2,5,3,8,6,7,12,9,11,15,16,10,18,14.0,21,20,23,17.0,22,30.0,13.0,25.0,28.0,24.0,19,26.0,27.0,29.0,33.0,31.0,32.0,34.0,35.0,36.0,37.0
Alphen-Chaam,GM1723,10203.0,0.5100460648828776,0.4899539351171224,4.7,5.0,5.0,6.1,5.1,19.8,31.1,18.0,5.2,78.5,37.1,41.4,32.2,55.3,6.6,5.9,85.5,14.5,11.8,2.8,0.2,0.1,0.1,0.0,2.3,110.0,25.5,38.4,36.1,2.39,4371.0,0.013726835964310227,47.0,76.0,23.7,0.3,340.0,1110.0,0.4576576576576576,0.1864864864864865,0.0585585585585585,0.218018018018018,0.0792792792792792,1325.0,0.17735849056603772,0.1698113207547169,0.1811320754716981,0.0415094339622641,0.0981132075471698,0.2377358490566037,0.0943396226415094,15665.0,71.0,15950.0,315.0,56124.0,1038971.0,0.0,0.0,0.0,20364.0,0.0,526099.0,22.2,5.1,0.3,21.3,9.6,19.7,21.8,611.0,592.0,65.0,72.0,235.0,0.9234042553191488,0.076595744680851,0.0,93.52,5.0,11.0,8165,6911,11,12,6888,1,4,2,3,5,8,9,6,7,12,16,11,15,10,18,20.0,22,30,24,25.0,14,17.0,21.0,13.0,26.0,29.0,27,33.0,19.0,28.0,31.0,23.0,32.0,34.0,35.0,36.0,37.0
Bergeijk,GM1724,18635.0,0.5122618728199624,0.4877381271800375,4.2,4.6,5.5,6.2,5.7,20.9,30.5,17.0,5.3,75.1,36.0,39.1,32.8,53.6,7.4,6.2,89.2,10.8,8.1,2.6,0.1,0.1,0.1,0.1,2.2,184.0,27.9,36.1,36.0,2.35,7970.0,0.006775407779171894,79.0,77.8,22.1,0.1,317.0,2143.0,0.4619692020531964,0.1927204853009799,0.0783947736817545,0.2076528231451236,0.0592627158189454,2305.0,0.10629067245119306,0.2407809110629067,0.1952277657266811,0.0455531453362256,0.1106290672451193,0.2060737527114967,0.0954446854663774,11337.0,1462.0,4465.0,213.0,62146.0,900510.0,0.0,0.0,0.0,0.0,3423.0,454117.0,35.3,3.7,0.0,13.5,2.2,22.5,22.8,585.0,557.0,62.0,104.0,299.0,0.9765886287625418,0.0234113712374581,0.0,101.75,7.0,59.0,14877,12120,21,17,12082,1,4,2,3,5,8,6,7,9,12,16,11,15,10,18,20.0,22,24,13,23.0,21,25.0,30.0,17.0,28.0,19.0,26,14.0,27.0,29.0,31.0,32.0,33.0,34.0,35.0,36.0,37.0
Bladel,GM1728,20390.0,0.5075036782736636,0.4924963217263364,4.6,5.0,5.3,6.2,5.6,22.2,29.3,16.4,5.4,75.1,37.1,38.0,34.8,51.4,7.4,6.4,89.5,10.5,7.3,3.3,0.1,0.1,0.3,0.1,2.7,271.0,29.6,34.9,35.5,2.33,8746.0,0.00846101074777041,116.0,74.7,24.8,0.4,307.0,2351.0,0.4683113568694173,0.1854529987239472,0.0769885155253083,0.2096980008507018,0.0595491280306252,2305.0,0.07809110629067245,0.2472885032537961,0.2169197396963123,0.0477223427331887,0.1149674620390455,0.1908893709327548,0.1041214750542299,7188.0,49.0,9.0,332.0,145929.0,603399.0,0.0,0.0,0.0,0.0,0.0,313365.0,34.0,1.5,0.0,13.1,2.2,26.0,23.3,583.0,541.0,62.0,90.0,238.0,0.9243697478991596,0.0378151260504201,0.042016806722689,75.62,5.0,25.0,16129,12977,12,16,12949,1,4,2,3,5,8,6,7,9,12,11,15,16,10,18,20.0,22,24,23,17.0,14,21.0,26.0,13.0,28.0,30.0,27,25.0,19.0,33.0,29.0,31.0,32.0,34.0,35.0,36.0,37.0
Gulpen-Wittem,GM1729,14171.0,0.505821748641592,0.494178251358408,3.5,3.6,3.8,4.8,4.4,18.5,32.7,21.5,7.3,79.9,28.2,51.7,29.2,54.4,8.3,8.2,85.9,14.1,11.7,2.4,0.2,0.1,0.1,0.0,2.0,194.0,32.1,38.3,29.6,2.13,6867.0,0.00218435998252512,94.0,66.6,33.1,0.3,244.0,1251.0,0.4460431654676259,0.1774580335731415,0.0583533173461231,0.2302158273381295,0.08792965627498,1410.0,0.1099290780141844,0.1382978723404255,0.2730496453900709,0.0425531914893617,0.0673758865248227,0.2234042553191489,0.1418439716312056,6495.0,4176.0,22.0,161.0,79.0,70738.0,0.0,0.0,0.0,0.0,0.0,473675.0,29.8,2.0,0.0,35.0,14.0,6.5,12.8,584.0,570.0,48.0,80.0,313.0,0.9361022364217252,0.0638977635782747,0.0,73.36,7.0,29.0,11812,9702,11,9,9682,1,4,3,2,6,5,8,7,9,12,11,16,15,10,13,20.0,21,17,18,24.0,26,23.0,14.0,22.0,27.0,25.0,30,28.0,19.0,34.0,29.0,31.0,32.0,33.0,35.0,36.0,37.0
Tynaarlo,GM1730,33887.0,0.4926372945377283,0.5073627054622717,5.1,5.9,6.0,6.0,3.5,18.7,30.5,17.8,6.6,89.9,43.6,46.3,32.1,51.4,9.1,7.4,91.2,8.8,5.3,3.5,0.1,0.3,0.4,0.2,2.6,237.0,29.4,34.6,36.0,2.3,14500.0,0.006275862068965517,101.0,76.5,23.0,0.4,288.0,3907.0,0.540824161760942,0.1643204504735091,0.0501663680573329,0.1817251087791144,0.0629639109291016,3025.0,0.05454545454545454,0.1157024793388429,0.1983471074380165,0.0677685950413223,0.1256198347107438,0.3090909090909091,0.1289256198347107,13081.0,1579.0,17.0,283.0,4.0,243282.0,0.0,0.0,0.0,0.0,0.0,842644.0,25.3,0.2,0.1,40.7,5.0,12.8,15.9,674.0,531.0,46.0,59.0,505.0,0.9168316831683168,0.0574257425742574,0.0237623762376237,147.7,16.0,44.0,26644,22721,24,21,22676,1,2,6,4,3,7,5,10,9,8,11,12,16,15,13,20.0,18,17,26,22.0,21,23.0,24.0,25.0,14.0,27.0,28,29.0,36.0,19.0,30.0,31.0,32.0,33.0,34.0,35.0,37.0
Midden-Drenthe,GM1731,33185.0,0.4990809100497212,0.5009190899502788,4.2,4.7,5.3,6.5,5.0,19.3,31.1,18.4,5.4,80.3,37.4,42.9,32.1,52.9,8.0,7.1,92.7,7.3,4.6,2.7,0.1,0.2,0.2,0.1,2.1,97.0,30.3,36.3,33.5,2.26,14378.0,0.003616636528028933,42.0,69.5,30.4,0.1,225.0,4042.0,0.4388916378030678,0.2347847600197921,0.0833745670460168,0.1964374072241464,0.0465116279069767,3140.0,0.18471337579617833,0.1576433121019108,0.2165605095541401,0.0493630573248407,0.0748407643312101,0.2070063694267516,0.1114649681528662,35020.0,7266.0,10207.0,503.0,36598.0,2314551.0,35189.0,0.0,0.0,0.0,1504.0,2308940.0,41.8,6.8,0.0,23.5,2.9,13.3,11.6,566.0,549.0,66.0,65.0,830.0,0.880722891566265,0.0867469879518072,0.0313253012048192,345.87,17.0,48.0,27071,22463,39,33,22391,1,4,2,3,6,5,8,16,10,7,9,12,15,11,13,18.0,23,20,22,17.0,21,26.0,28.0,14.0,24.0,25.0,27,19.0,29.0,36.0,30.0,31.0,32.0,33.0,34.0,35.0,37.0
Overbetuwe,GM1734,47906.0,0.4974115977121863,0.5025884022878137,5.3,5.7,6.2,6.9,4.9,21.5,29.9,15.2,4.2,77.4,42.9,34.5,32.8,52.9,8.7,5.6,88.1,11.9,7.1,4.8,0.3,0.3,0.4,0.7,3.1,439.0,26.7,32.8,40.5,2.4,19947.0,0.008622850553968015,183.0,68.0,31.6,0.3,263.0,6058.0,0.4853086827335754,0.1807527236711786,0.0581049851436117,0.202542093100033,0.0732915153516012,4710.0,0.06263269639065817,0.1549893842887473,0.2165605095541401,0.0743099787685774,0.10828025477707,0.2664543524416136,0.1188959660297239,9079.0,3558.0,5039.0,461.0,14848.0,582845.0,0.0,0.0,0.0,0.0,5999.0,636571.0,21.6,7.2,0.2,49.4,3.2,7.8,10.5,561.0,502.0,46.0,71.0,495.0,0.8282828282828283,0.0686868686868686,0.101010101010101,115.08,18.0,88.0,37155,30691,43,34,30614,1,2,4,3,5,6,7,8,9,10,12,11,13,16,15,14.0,18,20,17,21.0,23,22.0,28.0,25.0,26.0,24.0,29,19.0,27.0,31.0,30.0,32.0,33.0,34.0,35.0,36.0,37.0
Hof van Twente,GM1735,35017.0,0.4986720735642688,0.5013279264357312,4.0,4.8,5.7,6.4,5.4,18.7,29.8,18.4,6.8,85.4,38.7,46.7,32.2,52.4,7.0,8.3,90.7,9.3,5.7,3.7,0.0,0.1,0.2,1.0,2.4,165.0,30.4,34.5,35.1,2.31,15211.0,0.0028926434816908815,72.0,67.9,32.0,0.1,252.0,4378.0,0.4561443581544084,0.1959798994974874,0.0742348104157149,0.2224760164458657,0.0511649154865235,3810.0,0.15879265091863518,0.1587926509186351,0.2125984251968504,0.0419947506561679,0.1062992125984252,0.2034120734908136,0.1181102362204724,42385.0,2218.0,12020.0,470.0,187791.0,1856702.0,0.0,7205.0,0.0,14754.0,0.0,1313501.0,5.7,0.2,0.0,53.5,0.7,17.6,22.2,567.0,535.0,53.0,68.0,763.0,0.8859764089121888,0.1140235910878112,0.001310615989515,215.41,10.0,48.0,28184,23795,29,37,23729,1,4,2,3,6,5,16,8,12,7,9,10,11,15,13,14.0,20,18,23,17.0,21,22.0,25.0,26.0,29.0,19.0,24,27.0,28.0,31.0,34.0,30.0,32.0,33.0,35.0,36.0,37.0
Neder-Betuwe,GM1740,24339.0,0.5042935206869633,0.4957064793130367,7.1,6.6,7.0,7.2,6.8,22.6,25.6,13.5,3.7,81.9,50.7,31.3,30.9,57.0,6.1,6.0,91.4,8.6,5.9,2.7,0.6,0.1,0.1,0.1,1.8,406.0,27.2,29.8,42.9,2.63,8867.0,0.005187774895680614,148.0,65.2,34.5,0.3,260.0,3029.0,0.4952129415648729,0.167381974248927,0.1267745130406074,0.1710135358204027,0.0396170353251898,2595.0,0.1464354527938343,0.2312138728323699,0.2061657032755298,0.0616570327552986,0.094412331406551,0.1888246628131021,0.0693641618497109,9733.0,3635.0,1729.0,110.0,7444.0,1403605.0,0.0,0.0,0.0,0.0,0.0,391116.0,8.3,42.8,0.2,36.3,2.1,3.4,6.7,519.0,487.0,40.0,76.0,289.0,0.8581314878892734,0.0415224913494809,0.0968858131487889,67.46,3.0,18.0,17774,14762,23,5,14734,13,1,3,4,8,2,10,6,5,12,7,9,15,16,11,14.0,18,23,28,20.0,29,17.0,19.0,21.0,22.0,25.0,30,24.0,27.0,26.0,31.0,32.0,33.0,34.0,35.0,36.0,37.0
Rijssen-Holten,GM1742,38177.0,0.4990439269717369,0.5009560730282631,5.9,6.7,7.1,7.1,6.0,23.0,25.2,13.8,5.1,84.7,49.8,34.9,29.5,59.0,4.9,6.6,91.9,8.1,3.0,5.2,0.1,0.1,0.1,2.4,2.5,406.0,25.5,30.9,43.6,2.63,14760.0,0.006775067750677507,157.0,69.1,30.7,0.2,256.0,5184.0,0.4841820987654321,0.1853780864197531,0.0925925925925925,0.1994598765432098,0.0383873456790123,3275.0,0.06717557251908397,0.2076335877862595,0.2396946564885496,0.0534351145038167,0.1374045801526717,0.1969465648854962,0.0977099236641221,16635.0,1033.0,2926.0,222.0,53462.0,150096.0,0.0,0.0,0.0,10920.0,0.0,452032.0,6.6,0.2,0.0,51.5,1.6,18.4,21.7,518.0,461.0,39.0,55.0,509.0,0.8939096267190569,0.0667976424361493,0.0412573673870334,94.38,8.0,35.0,28651,25233,32,23,25178,13,4,1,10,3,2,8,16,6,5,12,7,9,11,15,14.0,18,20,23,29.0,17,21.0,22.0,24.0,34.0,26.0,27,19.0,25.0,28.0,30.0,31.0,32.0,33.0,35.0,36.0,37.0
Geldrop-Mierlo,GM1771,39726.0,0.4964255147762171,0.5035744852237829,4.7,5.2,5.3,6.2,5.0,22.7,28.9,16.4,5.6,76.9,38.0,39.0,34.0,49.9,9.3,6.7,82.1,17.9,9.6,8.3,0.7,0.6,0.8,1.5,4.8,1281.0,33.0,32.3,34.7,2.22,17746.0,0.010199481573312295,572.0,65.8,34.1,0.1,278.0,4650.0,0.4563440860215054,0.1778494623655914,0.0705376344086021,0.2202150537634408,0.0750537634408602,3310.0,0.015105740181268883,0.2250755287009063,0.2039274924471299,0.0619335347432024,0.1057401812688821,0.256797583081571,0.1314199395770392,1624.0,18.0,3.0,123.0,26730.0,0.0,0.0,0.0,0.0,0.0,0.0,65371.0,4.3,9.8,0.4,29.5,1.5,29.6,24.9,545.0,501.0,42.0,81.0,234.0,0.9487179487179488,0.0,0.0512820512820512,31.39,2.0,11.0,31024,24843,48,39,24756,1,2,3,4,5,8,6,7,9,11,12,15,10,14,18,16.0,17,20,21,23.0,13,22.0,19.0,24.0,26.0,30.0,28,25.0,27.0,33.0,29.0,31.0,32.0,34.0,35.0,36.0,37.0
Olst-Wijhe,GM1773,18252.0,0.507341661187815,0.4926583388121849,4.6,4.8,5.7,6.6,5.4,19.8,31.4,16.4,5.2,76.6,38.4,38.2,33.2,53.1,7.3,6.4,91.7,8.3,4.6,3.7,0.1,0.2,0.2,0.9,2.2,160.0,27.8,35.5,36.7,2.36,7724.0,0.012558259968928016,68.0,68.9,31.0,0.1,261.0,2243.0,0.4413731609451627,0.2189032545697726,0.0833704859563085,0.2144449398127507,0.0419081587160053,1605.0,0.1806853582554517,0.146417445482866,0.190031152647975,0.0560747663551401,0.087227414330218,0.2180685358255451,0.1246105919003115,20136.0,2660.0,2497.0,341.0,72286.0,244738.0,0.0,0.0,0.0,300.0,0.0,761570.0,6.7,0.9,0.0,62.6,6.0,7.3,16.5,539.0,519.0,55.0,89.0,352.0,0.9176136363636364,0.0823863636363636,0.0,118.37,12.0,23.0,14678,12178,12,19,12147,1,4,2,3,6,16,5,7,8,9,10,12,11,15,14,13.0,18,20,17,21.0,23,24.0,22.0,26.0,28.0,25.0,27,34.0,19.0,29.0,30.0,31.0,32.0,33.0,35.0,36.0,37.0
Dinkelland,GM1774,26461.0,0.5106760893390272,0.4893239106609727,4.3,4.7,5.9,7.2,6.3,19.9,29.6,16.0,6.1,79.3,39.6,39.7,35.0,53.0,5.0,7.0,91.9,8.1,5.9,2.2,0.0,0.1,0.0,0.3,1.7,151.0,26.1,33.0,40.9,2.51,10939.0,0.007313282749794314,62.0,73.9,25.8,0.3,281.0,3777.0,0.4310299179242785,0.187450357426529,0.0807519195128408,0.2459624040243579,0.0548054011119936,2830.0,0.20141342756183744,0.1501766784452297,0.2208480565371024,0.0406360424028268,0.1166077738515901,0.1696113074204947,0.097173144876325,38676.0,3053.0,4089.0,854.0,100449.0,117286.0,0.0,0.0,0.0,180.0,0.0,1191245.0,4.0,2.4,0.3,54.5,3.5,16.1,19.1,564.0,525.0,50.0,84.0,649.0,0.921417565485362,0.0693374422187981,0.0092449922958397,176.83,12.0,45.0,21226,18034,25,12,17997,4,1,3,2,16,8,5,6,12,7,9,11,10,15,23,18.0,13,20,21,22.0,14,17.0,25.0,24.0,19.0,26.0,27,28.0,29.0,34.0,30.0,31.0,32.0,33.0,35.0,36.0,37.0
Westland,GM1783,110375.0,0.4997870894677236,0.5002129105322763,5.3,5.5,5.8,6.0,5.8,24.5,27.6,14.7,4.7,72.5,39.1,33.5,35.9,51.3,7.3,5.5,84.0,16.0,9.2,6.8,1.6,0.4,0.9,0.8,3.1,1358.0,30.9,30.8,38.3,2.34,45063.0,0.01828551139515789,554.0,68.6,31.1,0.3,308.0,13008.0,0.4732472324723247,0.1770448954489545,0.0646525215252152,0.2174046740467404,0.067650676506765,13415.0,0.11777860603801714,0.2083488632128214,0.1815132314573239,0.0607528885575847,0.1200149086843086,0.218412225121133,0.0928065598210957,233.0,1253.0,32.0,50.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,315875.0,4.5,7.3,79.6,5.2,0.2,2.8,0.6,507.0,452.0,39.0,110.0,685.0,0.8846715328467153,0.1065693430656934,0.0072992700729927,90.74,10.0,73.0,83002,68635,96,104,68435,1,3,4,2,8,12,5,10,6,9,7,13,11,18,15,14.0,16,20,19,22.0,17,21.0,25.0,26.0,24.0,29.0,27,34.0,28.0,36.0,23.0,30.0,31.0,32.0,33.0,35.0,37.0
Midden-Delfland,GM1842,19341.0,0.499457111834962,0.500542888165038,5.0,6.1,5.8,6.7,6.0,20.8,30.5,14.0,5.0,74.3,41.2,33.1,33.2,54.9,6.5,5.3,87.4,12.6,6.4,6.3,0.9,0.3,0.8,0.5,3.7,410.0,26.7,32.2,41.1,2.45,7904.0,0.013917004048582995,167.0,73.6,26.4,0.1,356.0,2615.0,0.4592734225621415,0.1353728489483747,0.0413001912045889,0.2458891013384321,0.1181644359464627,2000.0,0.1075,0.1675,0.145,0.0675,0.1275,0.2725,0.11,7160.0,2835.0,328.0,308.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,333171.0,0.1,0.9,7.0,71.8,10.7,5.4,4.2,479.0,448.0,46.0,97.0,173.0,0.7687861271676301,0.0693641618497109,0.1618497109826589,49.38,2.0,13.0,14916,13060,14,14,13032,1,2,4,3,12,10,7,8,6,5,9,11,16,15,13,14.0,18,20,17,21.0,19,25.0,26.0,22.0,27.0,29.0,24,28.0,23.0,30.0,31.0,32.0,33.0,34.0,35.0,36.0,37.0
Berkelland,GM1859,43747.0,0.5005371796923218,0.4994628203076782,3.9,4.5,5.8,6.5,5.0,18.7,30.7,19.1,6.0,84.0,37.9,46.1,32.7,53.0,6.4,7.9,92.0,8.0,5.0,2.9,0.3,0.1,0.1,0.5,2.0,170.0,30.0,35.7,34.3,2.29,19525.0,0.005121638924455826,76.0,68.1,31.8,0.1,243.0,5383.0,0.4499349804941482,0.2312836708155303,0.0821103473899312,0.1972877577558981,0.0393832435444919,4135.0,0.19105199516324062,0.1475211608222491,0.2055622732769044,0.0447400241837968,0.0918984280532043,0.1970979443772672,0.120918984280532,48984.0,2978.0,8108.0,1080.0,213009.0,464410.0,0.0,50954.0,0.0,20215.0,0.0,1773994.0,7.9,0.2,0.0,52.0,1.5,18.0,20.4,567.0,547.0,55.0,51.0,1015.0,0.902463054187192,0.0866995073891625,0.0108374384236453,260.21,5.0,72.0,35557,29706,33,31,29642,1,4,2,3,16,5,6,8,7,9,12,11,10,15,18,14.0,13,20,23,22.0,17,21.0,26.0,25.0,19.0,24.0,27,29.0,28.0,30.0,31.0,32.0,33.0,34.0,35.0,36.0,37.0
Bronckhorst,GM1876,36055.0,0.497989183192345,0.502010816807655,3.5,4.2,5.5,6.7,4.8,16.4,32.7,19.9,6.3,85.5,37.0,48.5,32.7,52.7,6.7,7.9,93.9,6.1,4.1,2.0,0.0,0.1,0.1,0.2,1.5,127.0,28.2,37.7,34.1,2.3,16198.0,0.0046919372762069395,57.0,70.5,29.3,0.2,287.0,4424.0,0.4570524412296564,0.2237793851717902,0.0680379746835443,0.1977848101265822,0.0533453887884267,4180.0,0.173444976076555,0.1626794258373205,0.1925837320574162,0.0382775119617224,0.1016746411483253,0.2129186602870813,0.1184210526315789,41670.0,3623.0,5210.0,654.0,84266.0,325162.0,0.0,0.0,0.0,4147.0,0.0,1911182.0,13.8,0.9,0.0,49.7,2.8,13.8,19.0,603.0,573.0,77.0,73.0,947.0,0.9134107708553326,0.0865892291446673,0.0,286.42,5.0,45.0,29674,24699,32,31,24636,1,4,2,3,16,6,5,7,8,9,12,10,11,15,13,18.0,20,23,17,22.0,26,21.0,27.0,24.0,25.0,14.0,28,29.0,19.0,31.0,30.0,32.0,33.0,34.0,35.0,36.0,37.0
